thread_id,customer_query,brand_resolution,intent,brand,turn_count
TH-32382,Yes. I’m sure sleep wake failure is the cause of this..!,"We’d love to help further. To start, please send us a DM letting us know which Mac you’re using. [link]",general_inquiry,AppleSupport,2
TH-32383,Hey this is what happened after 10.13.1 please advise.!! [link],We want your Mac to work as expected. Does this message come back up if you click the Restart button?,technical_issue,AppleSupport,2
TH-32386,I just noticed I need to update to 11.1 so I’ll do that and make sure to contact y’all if it does it again!,"OK, sounds good. We'll be here for you if you need anything further.",technical_issue,AppleSupport,2
TH-32387,🙋🏻 it doesn’t do it too often but it has started randomly restarting and it’s brand new.. maybe a problem with the update..,We'd like to take a closer look at what's happening. DM us with what type of iPhone you're using. [link],technical_issue,AppleSupport,2
TH-32393,I am so fed up w/your “updates” making my iPhone 6s operate like 1990’s dial up! Ur geniuses s:b able to figure out new v. Old Tech.,We'd like to help with your issue. DM us and tell us more about what's happening with your iPhone 6s. [link],technical_issue,AppleSupport,2
TH-32395,"Dear , what you've done to my iPhone 6 w/ IOS 11 should be a crime. Thanks 4 updating 2 useless. Makes me want 2 cancel my X pre-order",We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,order_shipping,AppleSupport,2
TH-32398,"I’m late to the complaining party, but y’all I keep having to restart my phone just to make a call 🙄",Thanks for reaching out; we'd like to help. When did you first encounter this issue?,general_inquiry,AppleSupport,2
TH-32400,Yes. I read and did that. I get a message that says I cannot change my Apple ID to an email ending in . Which is contrary to the document,We'd like to take a closer look at this with you. Send us a DM and we'll meet up with you there. [link],account_access,AppleSupport,2
TH-32401,Hey I heard I can change my Apple ID to my email but when I try it says nope. What gives? Spent an hour signing out &amp; in.,We'd be happy to provide you with some info. Start by taking a look at the following article: [link],account_access,AppleSupport,2
TH-32405,Can y’all fix the I character please?! I️m tired of seeing this I️,We'd like to work on this with you. Which device are you using and which iOS are you on? Check here: Settings &gt; General &gt; About.,general_inquiry,AppleSupport,2
TH-32408,Hey what is this? [link],"Let's work together to figure it out. To start, which exact iOS version do you have installed?",general_inquiry,AppleSupport,2
TH-32412,"pls let folks downgrade to ios 10.3.3, been an apple fanboy but iOS 11 is the worst i cant put up with this glitchy OS anymore",We'd like to look into the issues you're having. DM us your country and we'll go from there. [link],technical_issue,AppleSupport,2
TH-32414,I keep getting a question mark inside a box?? I️ updated my phone and it’s still doing it. 🤦🏽‍♀️,We want to help with this. Reach out to us in DM with more information. [link],technical_issue,AppleSupport,2
TH-32416,iOS 11 is so slow on my iPhone 5S. For example the camera app takes 5-10 seconds before it can take a photo. What gives?🤦‍♂️,We'd love to look into this. Could you Direct Message us and let us know what iOS version you're on? [link],technical_issue,AppleSupport,2
TH-32418,fix this freaking update and make it stop turning my I’s into I️,We'd be happy to see how we can help. Which device and iOS version are you using?,technical_issue,AppleSupport,2
TH-32421,After it says verifying it restarts automatically,"Understood! Let's try all the steps listed here: [link] Let us know the results once completed,",general_inquiry,AppleSupport,2
TH-32422,"hey I'm facing problem updating my Iphone to iOS 11 whenever I wanna update it, a message pop up says verifying",We can help! What happens after it says verifying. Is that when it restarts or are you restarting it manually?,technical_issue,AppleSupport,2
TH-32426,why does my iPhone keep changing my i’s to I️ I️ I️ ??? 🤬🤬🤬,We can help out. Could you Direct Message us and let us know what iOS version you're on? [link],general_inquiry,AppleSupport,2
TH-32428,Amma asking : Can you fix my thumbprint for me? I think my thumb has changed from washing dishes.,We can help with your Touch ID. Try these steps to start: [link] Did that help?,general_inquiry,AppleSupport,2
TH-32430,what’s going on with this issue???,Tell us more about what's happening. Please send us a DM with additional details. [link],general_inquiry,AppleSupport,2
TH-32433,My iPhone screen glass is completely cracked. Still the touch screen works. Can I change the glass alone or the display too?,We're glad to look into all options with you to have your iPhone serviced. Please DM us to proceed. [link],hardware_repair,AppleSupport,2
TH-32436,ios11 made my 7plus so laggy &amp; it freezes on apps 24/7. Please fix this,"We can help with that and want your iPhone working as expected. To clarify, which version of iOS 11 do you have installed?",technical_issue,AppleSupport,2
TH-32439,So it’s not only my shit doing this right ?? [link],Thanks for bringing this to our attention. Click here to connect with us in DM. We'll pick up there: [link],general_inquiry,AppleSupport,2
TH-32442,"It looks like spam, but it bypassed my spam filter. cc: [link]","Sure is phishing. Learn more about phishing and suspicious emails, as well as how to report them here: [link]",general_inquiry,AppleSupport,2
TH-33315,Battery dies fast as hell now. Phone always is freezing up and I end up having to wait like 15 minutes for it to get unfreeze,Got it. Which iPhone and iOS version are you using under Settings &gt; General &gt; About?,hardware_repair,AppleSupport,2
TH-33318,7 Plus and 11.0.3,Install our newest iOS 11.1 update to help: [link] Let us know if this helps improve these issues.,general_inquiry,AppleSupport,2
TH-33316,Why did my phone turn to shit after all these recent updates? 🤔,"We want your iPhone running great, too. What obstacles are you facing that we can help with today?",technical_issue,AppleSupport,2
TH-33323,Fail on your website from an iPhone/Safari - tap the special opening hours link and nothing happens [link],We appreciate the information! We definitely want to help you with this. Please send us a DM. [link],technical_issue,AppleSupport,2
TH-33325,"can there be an option to ""mute"" certain emojis? It's always annoying to scroll past the flags or numbers which I rarely need",We love to hear suggestions. You can also tell us more about yours here: [link],general_inquiry,AppleSupport,2
TH-13956,"Eu tbm, ja redefini varias vezes a senha e nada, mas ai o suporte me mandou um link e eu marquei hj para alguém da apple me ligar e ajudar.","Since our Twitter support is available in English, get help at [link] or join [link]",technical_issue,AppleSupport,2
TH-9275,I updated to iOS 11.1 and the phone get really warm and the battery dropped by 10% in 10 minuets when I watched videos in YouTube. iPhone 7+,That should not be happening. Let us help. Tell us more about this in DM. [link],hardware_repair,AppleSupport,2
TH-33338,the weird symbol thing when I️ type happens to me,You've come to the right place for help. What type of device are you using? Let us know via DM. [link],technical_issue,AppleSupport,2
